participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.page_duration_stage1,player.page_duration_stage2,player.case_id,player.y_true,player.final_correct,player.point_pred_cal,player.point_pred_confidence,player.cp_contains_good,player.cp_contains_poor,player.cp_contains_standard,player.initial_decision,player.initial_confidence,player.final_decision,player.final_confidence,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,85vyiios,,0,1,62,consent,Consent,2026-02-02 09:33:38.081100,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
2,fp2gzeu3,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
3,6dv1lej3,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
4,rq3ga2na,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
5,3hkxzp2l,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
6,ufvn6sp0,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,u2xc0ado,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
1,2v4384zv,,0,3,62,instructions,AIInstructions,2026-02-02 09:37:08.980104,1,,,0.0,1,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
2,krohnxma,,0,0,62,,,,0,,,0.0,2,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
3,1bje32at,,0,0,62,,,,0,,,0.0,3,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
4,5br1gyd6,,0,0,62,,,,0,,,0.0,4,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
5,bpysl3kc,,0,0,62,,,,0,,,0.0,5,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
6,jxhpcmnz,,0,0,62,,,,0,,,0.0,6,,0.0,,,,,,,,,,,,,,,8helzgve,,,,,1
